Date & Time,Temperature ©,Humidity (%),IndoorRelativeHumidity (%),DewPoint ©,Wind Speed (km/h),WindGust  (km/h),UVIndex,Visibility (km),CloudCover (%),Ceiling (m),Pressure (mb),ApparentTemperature ©,WindChill©,WetBulb ©
2023-05-12T23:43:00+02:00,14.8,82,59,11.7,7.4,14.9,0,9.7,63,762,1016,18.3,15,13.1
2023-05-13T00:43:00+02:00,13.9,84,57,11.2,7.7,14.9,0,16.1,76,9754,1016,17.2,13.9,12.4
2023-05-13T01:37:00+02:00,13.4,85,56,11,7,13.7,0,16.1,91,7925,1016,16.7,13.3,12.1
2023-05-13T02:47:00+02:00,14.4,86,60,12.1,3.7,13.9,0,16.1,50,8230,1016,17.8,14.4,13.1
2023-05-13T03:42:00+02:00,12.9,84,53,10.2,4.9,8.8,0,9.7,84,7925,1016,16.1,12.8,11.5
2023-05-13T04:47:00+02:00,12.1,87,53,10.1,6.6,13.5,0,9.7,91,10363,1016,15,12.2,11
2023-05-13T05:37:00+02:00,14,94,64,13.1,3.7,10.5,0,16.1,100,762,1016,17.2,13.9,13.5
2023-05-13T06:37:00+02:00,13.5,81,53,10.3,6,10.7,1,9.7,85,9449,1016,16.7,13.3,11.8
2023-05-13T07:43:00+02:00,14.3,80,56,10.9,11.7,21.8,1,9.7,87,7925,1017,17.8,14.4,12.4
2023-05-13T08:37:00+02:00,12.8,97,61,12.4,3.7,21.1,1,11.3,100,6035,1017,16.1,12.8,12.8
2023-05-13T09:42:00+02:00,13.8,97,66,13.4,7.4,15.6,1,8,100,61,1017,17.2,13.9,13.8
2023-05-13T10:43:00+02:00,14.7,96,68,14,11.1,20.5,2,16.1,100,1158,1018,17.8,14.4,14.3
2023-05-13T11:42:00+02:00,15.4,93,69,14.2,7.4,15.8,2,8,100,610,1018,19.4,15.6,14.7
2023-05-13T12:43:00+02:00,15.6,94,71,14.6,7.4,9.4,2,8,90,853,1018,19.4,15.6,15
2023-05-13T13:43:00+02:00,15.2,96,70,14.5,3.7,10.2,2,16.1,100,732,1018,18.3,15,14.8
2023-05-13T14:47:00+02:00,15.2,97,72,14.8,3.7,12,1,8,100,792,1017,18.3,15,15.2
2023-05-13T15:43:00+02:00,15.2,97,72,14.8,3.7,23.3,1,8,100,762,1017,18.3,15,15.2
2023-05-13T16:43:00+02:00,15.7,97,74,15.3,7.4,24.6,1,16.1,100,792,1017,19.4,15.6,15.7
2023-05-13T17:43:00+02:00,15.2,97,72,14.8,3.7,19.9,0,8,100,579,1017,18.3,15,15.2
2023-05-13T18:43:00+02:00,15.6,97,74,15.2,3.7,13.9,0,8,100,884,1017,19.4,15.6,15.6
2023-05-13T19:43:00+02:00,15.3,97,72,14.9,3.7,12.4,0,16.1,100,2195,1017,19.4,15.6,15.3
2023-05-13T20:42:00+02:00,15.1,97,71,14.7,0,16,0,6.4,100,1494,1017,18.3,15,15.1
2023-05-13T21:43:00+02:00,14.9,85,61,12.4,4.1,10,0,6.4,100,1859,1017,18.3,15,13.5
2023-05-13T22:43:00+02:00,14.4,88,62,12.4,12,22.8,0,6.4,100,183,1017,17.8,14.4,13.3
2023-05-13T23:47:00+02:00,14.3,97,68,13.9,3.7,19,0,6.4,100,1006,1016,17.8,14.4,14.3
2023-05-14T00:47:00+02:00,13.2,94,61,12.2,5.8,11.5,0,6.4,100,488,1016,16.7,13.3,12.7
2023-05-14T01:45:00+02:00,12.5,94,58,11.7,4.5,9.8,0,6.4,100,457,1015,16.1,12.8,12.1
2023-05-14T02:42:00+02:00,13.8,99,66,13.6,7.4,8.5,0,6.4,100,396,1014,17.8,13.9,13.8
2023-05-14T03:42:00+02:00,13.6,93,62,12.6,7.7,13.9,0,6.4,100,762,1014,17.2,13.9,13.1
2023-05-14T04:32:00+02:00,13.6,96,64,13.1,8.3,16.7,0,6.4,100,213,1013,17.2,13.9,13.3
2023-05-14T05:48:00+02:00,13.4,99,65,13.2,3.7,19,0,6.4,100,579,1013,17.2,13.3,13.4
2023-05-14T06:42:00+02:00,13.8,98,66,13.6,6.6,11.1,0,6.4,100,518,1013,17.8,13.9,13.8
2023-05-14T07:42:00+02:00,14.5,96,68,13.9,7,13.9,0,6.4,100,792,1013,17.8,14.4,14.1
2023-05-14T08:42:00+02:00,13.8,99,66,13.6,7.4,9.4,1,16.1,91,518,1013,17.8,13.9,13.8
2023-05-14T09:48:00+02:00,14.8,97,70,14.4,7.4,13.7,1,16.1,90,853,1012,18.3,15,14.8
2023-05-14T10:43:00+02:00,14.8,97,70,14.4,3.7,9.6,1,16.1,100,701,1013,18.3,15,14.8
2023-05-14T11:37:00+02:00,14.9,97,70,14.5,3.7,10.7,2,16.1,100,792,1012,18.3,15,14.9
2023-05-14T12:45:00+02:00,15,97,71,14.6,3.7,15.8,2,6.4,100,732,1012,18.3,15,15
2023-05-14T13:43:00+02:00,15.2,97,72,14.8,3.7,18.1,2,16.1,100,945,1012,18.3,15,15.2
2023-05-14T14:47:00+02:00,15.5,97,73,15.1,3.7,14.9,1,16.1,100,671,1011,19.4,15.6,15.5
2023-05-14T15:43:00+02:00,15.6,97,74,15.2,3.7,17.5,1,16.1,100,792,1011,19.4,15.6,15.6
2023-05-14T16:42:00+02:00,17,97,81,16.6,3.7,12.2,1,16.1,100,732,1011,19.4,17.2,17
2023-05-14T17:37:00+02:00,17.2,92,77,15.9,7.4,20.9,0,16.1,100,762,1011,18.9,17.2,16.4
2023-05-14T18:47:00+02:00,16.7,94,77,15.8,3.7,20.5,0,4.8,100,732,1010,19.4,16.7,16.2
2023-05-14T19:37:00+02:00,16.5,96,77,15.8,7.4,15.4,0,16.1,100,762,1010,19.4,16.7,16.1
2023-05-14T20:37:00+02:00,16.7,96,78,16,3.7,17.7,0,6.4,90,762,1010,19.4,16.7,16.3
2023-05-14T21:37:00+02:00,16.4,95,76,15.6,10,17.7,0,6.4,100,732,1010,19.4,16.7,16
2023-05-14T22:42:00+02:00,17,92,76,15.7,24.3,47,0,6.4,100,701,1010,18.9,17.2,16.2
2023-05-14T23:47:00+02:00,17.2,94,79,16.3,3.7,41.8,0,6.4,90,792,1009,19.4,17.2,16.7
2023-05-15T00:42:00+02:00,16.9,93,76,15.7,10,17.3,0,6.4,91,732,1009,19.4,16.7,16.1
2023-05-15T01:47:00+02:00,17.4,88,74,15.3,18.6,38.2,0,6.4,90,549,1009,18.9,17.2,16.1
2023-05-15T02:43:00+02:00,16.8,99,81,16.6,11.1,22.6,0,6.4,100,884,1009,19.4,16.7,16.8
2023-05-15T03:42:00+02:00,15.7,89,68,13.9,10.2,16,0,6.4,100,640,1009,18.9,15.6,14.7
2023-05-15T04:47:00+02:00,15.9,85,65,13.3,8.3,20.7,0,6.4,100,610,1008,18.9,16.1,14.4
2023-05-15T05:37:00+02:00,16.3,99,78,16.1,3.7,19.6,0,6.4,100,610,1009,19.4,16.1,16.3
2023-05-15T06:47:00+02:00,15.7,85,65,13.2,8.5,16.4,0,6.4,100,792,1008,18.9,15.6,14.3
2023-05-15T07:43:00+02:00,15.6,90,68,13.9,10,20.5,0,6.4,98,640,1008,18.9,15.6,14.6
2023-05-15T08:47:00+02:00,15.1,99,72,14.9,0,19,1,16.1,100,671,1008,18.9,15,15.1
2023-05-15T09:42:00+02:00,15.3,99,74,15.2,0,9.6,1,6.4,100,640,1008,19.4,15.6,15.3
2023-05-15T10:47:00+02:00,15.5,99,74,15.3,0,5.6,1,6.4,100,427,1008,19.4,15.6,15.5
2023-05-15T11:33:00+02:00,15.5,99,74,15.3,0,7.9,2,6.4,100,549,1007,19.4,15.6,15.5
2023-05-15T12:33:00+02:00,15.4,97,73,15,3.7,15.4,2,6.4,100,457,1007,19.4,15.6,15.4
2023-05-15T13:43:00+02:00,15.5,99,74,15.3,3.7,20.7,2,16.1,100,1981,1005,19.4,15.6,15.5
2023-05-15T14:43:00+02:00,15.8,99,76,15.6,3.7,13,1,16.1,100,1219,1007,19.4,15.6,15.8
2023-05-15T15:43:00+02:00,16.2,99,78,16,3.7,14.1,1,6.4,100,1554,1007,19.4,16.1,16.2
2023-05-15T16:32:00+02:00,16.4,99,79,16.2,0,12.2,1,6.4,100,1402,1007,19.4,16.7,16.4
2023-05-15T17:37:00+02:00,17,91,76,15.6,6.4,11.7,0,6.4,96,1433,1005,18.9,17.2,16.2
2023-05-15T18:43:00+02:00,17.4,91,77,15.9,7.4,22.6,0,6.4,100,2042,1005,18.9,17.2,16.5
2023-05-15T19:42:00+02:00,15.9,99,76,15.7,7.4,17.9,0,16.1,90,1128,1005,19.4,16.1,15.9
2023-05-15T20:37:00+02:00,15.7,92,70,14.3,10,17.7,0,9.7,100,1951,1004,18.9,15.6,14.9
2023-05-15T21:42:00+02:00,15.6,91,69,14.1,10.7,22.4,0,16.1,90,2012,1004,18.9,15.6,14.7
2023-05-15T22:47:00+02:00,15.5,90,68,13.9,8.3,14.9,0,9.7,76,2896,1004,18.9,15.6,14.6
2023-05-15T23:48:00+02:00,15.6,97,74,15.2,7.4,14.5,0,9.7,88,3993,1003,19.4,15.6,15.6
2023-05-16T00:42:00+02:00,15.3,89,66,13.6,8.3,13.9,0,9.7,91,3018,1002,18.9,15.6,14.4
2023-05-16T01:48:00+02:00,15.3,90,67,13.7,10.2,17.9,0,16.1,94,3018,1002,18.3,15,14.4
2023-05-16T02:47:00+02:00,16.1,94,74,15.2,11.1,21.4,0,9.7,100,3018,1002,19.4,16.1,15.6
2023-05-16T03:42:00+02:00,15.4,85,64,12.9,10.7,19.4,0,16.1,97,3414,1001,18.9,15.6,14
2023-05-16T04:37:00+02:00,15.1,87,64,13,7.7,16,0,16.1,93,701,1002,18.3,15,13.9
2023-05-16T05:42:00+02:00,15.5,97,73,15.1,3.7,22,0,9.7,100,1981,1002,19.4,15.6,15.5
2023-05-16T06:42:00+02:00,16,85,66,13.6,8.1,16.4,0,9.7,100,1554,1002,18.9,16.1,14.7
2023-05-16T07:42:00+02:00,16.4,86,69,14.1,15.2,26.9,1,9.7,91,1554,1002,18.9,16.1,15.1
2023-05-16T08:42:00+02:00,15.8,99,76,15.6,3.7,22.8,1,9.7,91,1524,1002,19.4,15.6,15.8
2023-05-16T09:43:00+02:00,16.2,99,78,16,3.7,13.7,2,6.4,100,7925,1002,19.4,16.1,16.2
2023-05-16T10:38:00+02:00,17.4,99,84,17.2,3.7,14.5,2,6.4,88,61,1001,19.4,17.2,17.4
2023-05-16T11:47:00+02:00,18.6,95,87,17.8,7.4,14.7,2,6.4,88,975,1001,20.6,18.3,18.1
2023-05-16T12:42:00+02:00,18.3,86,78,16,11.1,37.6,2,6.4,100,549,1003,20,18.3,16.9
2023-05-16T13:42:00+02:00,18.8,83,77,15.9,3.7,48,3,6.4,76,792,1002,20,18.9,17.1
2023-05-16T14:42:00+02:00,20,62,62,12.5,7.4,38.6,2,8,88,640,1002,19.4,20,15.6
2023-05-16T15:42:00+02:00,20.2,61,61,12.4,7.4,37.2,1,16.1,91,732,1003,19.4,20,15.4
2023-05-16T16:47:00+02:00,20.2,58,58,11.8,11.1,38,1,16.1,100,9357,1004,19.4,20,15.1
2023-05-16T17:47:00+02:00,18.4,75,68,14,7.4,29.7,1,16.1,88,7925,1003,19.4,18.3,15.8
2023-05-16T18:37:00+02:00,19.2,71,67,13.8,7.4,27.3,0,16.1,90,7925,1004,19.4,19.4,16
2023-05-16T19:42:00+02:00,17.2,85,71,14.7,7.4,17.5,0,8,50,7925,1004,18.9,17.2,15.7
2023-05-16T20:42:00+02:00,17.2,82,69,14.1,7.4,18.8,0,9.7,88,7925,1004,18.9,17.2,15.4
2023-05-16T21:42:00+02:00,16.2,83,65,13.3,7.5,14.3,0,16.1,90,7925,1005,18.9,16.1,14.6
2023-05-16T22:47:00+02:00,16.4,80,64,13,7.3,13.9,0,16.1,90,7925,1005,18.9,16.7,14.5
2023-05-16T23:47:00+02:00,15.2,91,67,13.8,3.7,17.5,0,16.1,100,701,1005,18.3,15,14.4
2023-05-17T00:42:00+02:00,14.2,88,61,12.2,10.5,20.3,0,9.7,91,2195,1006,17.8,14.4,13.1
2023-05-17T01:42:00+02:00,13.6,87,58,11.5,7.9,16.7,0,9.7,83,1676,1005,16.7,13.3,12.4
2023-05-17T02:47:00+02:00,14.6,94,67,13.7,7.4,20.1,0,9.7,100,518,1006,17.8,14.4,14.1
2023-05-17T03:37:00+02:00,13.5,83,55,10.7,8.1,13.7,0,9.7,95,2256,1006,16.7,13.3,12
2023-05-17T04:42:00+02:00,12.7,88,55,10.7,8.8,18.4,0,16.1,98,1402,1006,16.1,12.8,11.6
2023-05-17T05:42:00+02:00,14.1,96,66,13.4,3.7,17.5,0,9.7,100,1829,1006,17.2,13.9,13.7
2023-05-17T06:47:00+02:00,13.9,83,57,11.2,5.3,10.2,0,16.1,98,1615,1006,17.2,13.9,12.4
2023-05-17T07:42:00+02:00,14.7,83,59,11.7,7.5,12.8,0,16.1,96,152,1007,17.8,14.4,13
2023-05-17T08:42:00+02:00,13.8,99,66,13.6,3.7,15.2,1,16.1,100,853,1007,17.8,13.9,13.8
2023-05-17T09:47:00+02:00,14.1,97,67,13.7,7.4,11.7,1,16.1,100,1554,1008,17.2,13.9,14.1
2023-05-17T10:42:00+02:00,15.7,96,73,15,3.7,18.8,2,16.1,88,1768,1008,19.4,15.6,15.3
2023-05-17T11:32:00+02:00,16.8,94,77,15.8,3.7,11.7,2,16.1,100,1646,1008,19.4,16.7,16.2
2023-05-17T12:47:00+02:00,17.3,92,78,16,3.7,14.1,2,6.4,100,1707,1009,18.9,17.2,16.5
2023-05-17T13:42:00+02:00,17.6,93,80,16.4,3.7,12.8,2,16.1,100,457,1010,19.4,17.8,16.9
2023-05-17T14:42:00+02:00,18.4,84,76,15.7,8.5,15.6,1,6.4,96,1341,1010,20,18.3,16.8
2023-05-17T15:47:00+02:00,17,94,78,16,7.4,17.5,1,16.1,88,1189,1009,19.4,17.2,16.4
2023-05-17T16:42:00+02:00,18.4,89,81,16.6,3.7,15.2,2,16.1,76,9144,1009,20,18.3,17.3
2023-05-17T17:42:00+02:00,19.4,83,80,16.4,7.4,11.3,1,16.1,76,7925,1009,20,19.4,17.5
2023-05-17T18:47:00+02:00,17.7,85,74,15.2,3.7,13.2,1,16.1,76,7925,1009,18.9,17.8,16.2
2023-05-17T19:42:00+02:00,18.3,86,78,16,3.7,9,0,6.4,30,7925,1009,20,18.3,16.9
2023-05-17T20:42:00+02:00,16.8,92,75,15.5,3.7,11.1,0,16.1,30,10363,1010,18.9,16.7,16
2023-05-17T21:42:00+02:00,16.6,83,67,13.7,5.3,11.7,0,16.1,44,10058,1010,18.9,16.7,14.9
2023-05-17T22:42:00+02:00,14.4,90,63,12.8,6.6,13,0,16.1,91,10211,1011,17.8,14.4,13.6
2023-05-17T23:42:00+02:00,14.8,96,69,14.2,3.7,10.2,0,16.1,76,10150,1012.3,18.3,15,14.5
2023-05-18T00:37:00+02:00,13.7,88,59,11.8,6.2,10.7,0,16.1,48,7925,1012.5,17.2,13.9,12.6
2023-05-18T01:47:00+02:00,13.3,90,59,11.8,8.5,14.7,0,16.1,76,945,1013.2,16.7,13.3,12.5
2023-05-18T02:37:00+02:00,14,92,63,12.8,7.4,15.6,0,16.1,76,457,1012.7,17.2,13.9,13.3
2023-05-18T03:37:00+02:00,12.8,85,54,10.3,9.8,14.9,0,16.1,76,9601,1011,16.1,12.8,11.5
2023-05-18T04:47:00+02:00,12.5,83,51,9.7,6.6,12.2,0,16.1,30,7925,1011,15,12.2,11
2023-05-18T05:47:00+02:00,15.1,72,53,10.1,11.1,13.7,0,16.1,30,7925,1012,16.1,15,12.4
2023-05-18T06:42:00+02:00,13.6,76,50,9.4,11.1,18.8,1,16.1,30,10363,1012,16.1,13.3,11.4
2023-05-18T07:42:00+02:00,11.7,88,52,9.8,9,16.4,2,16.1,30,10058,1012,15,11.7,10.7
2023-05-18T08:42:00+02:00,15.9,67,52,9.9,14.8,17.1,3,16.1,38,7925,1013,18.3,16.1,12.7
2023-05-18T09:42:00+02:00,17.1,66,55,10.7,7.4,21.8,3,16.1,50,7925,1013,18.3,17.2,13.6
2023-05-18T10:42:00+02:00,18.2,59,53,10.2,11.1,15.6,4,8,50,7925,1013,19.4,18.3,13.5
2023-05-18T11:42:00+02:00,20,57,57,11.2,18.5,19,4,16.1,30,762,1013,19.4,20,14.7
2023-05-18T12:42:00+02:00,22,52,52,11.8,11.1,24.8,8,8,30,9540,1013,22.2,22.2,15.7
2023-05-18T13:42:00+02:00,22.5,50,50,11.7,11.1,25.8,8,16.1,30,7925,1012,22.8,22.8,15.8
2023-05-18T14:47:00+02:00,22.2,48,48,10.9,11.1,27.5,6,16.1,30,7925,1012,22.2,22.2,15.4
2023-05-18T15:47:00+02:00,23,47,47,11.3,11.1,31.8,4,16.1,50,7925,1012,22.8,22.8,15.8
2023-05-18T16:37:00+02:00,22.9,47,47,11,14.8,31.2,3,8,50,7925,1012,22.8,22.8,15.7
2023-05-18T17:47:00+02:00,22.2,46,46,10,11.1,35.9,2,16.1,38,7925,1012,22.2,22.2,14.9
2023-05-18T18:37:00+02:00,22.1,51,51,11.7,19,38,1,16.1,30,10363,1013,22.2,22.2,15.7
2023-05-18T19:42:00+02:00,20.6,56,56,11.6,19.4,38.2,0,8,50,7925,1014,19.4,20.6,15.1
2023-05-18T20:42:00+02:00,18.4,54,49,9,18.5,19.2,0,16.1,30,7925,1015,19.4,18.3,13
2023-05-18T21:47:00+02:00,16.7,67,54,10.6,14.7,27.1,0,16.1,30,10363,1015,18.3,16.7,13.3
2023-05-18T22:42:00+02:00,15.9,68,53,10.2,10.9,21.8,0,16.1,30,640,1016,18.3,16.1,12.8
2023-05-18T23:42:00+02:00,16.6,60,48,8.8,18.5,18.5,0,16.1,13,10363,1016,18.3,16.7,12.2
2023-05-19T00:37:00+02:00,15.6,65,49,9.2,13.2,21.1,0,16.1,30,10058,1016,18.3,15.6,12.2
2023-05-19T01:32:00+02:00,13.6,74,49,8.9,7.3,14.7,0,16.1,30,488,1016,16.1,13.3,11.2
2023-05-19T02:37:00+02:00,15.4,62,46,8.2,3.7,13.9,0,16.1,11,6096,1016,18.3,15.6,11.4
2023-05-19T03:42:00+02:00,13.2,73,47,8.4,5.1,12.6,0,16.1,50,10363,1016,16.1,13.3,10.7
2023-05-19T04:47:00+02:00,11.7,79,47,8.3,9.6,18.6,0,16.1,30,6096,1017,14.4,11.7,10
2023-05-19T05:42:00+02:00,14,75,51,9.7,7.4,15.8,0,16.1,31,6096,1017,16.1,13.9,11.7
2023-05-19T06:42:00+02:00,13.2,74,48,8.7,8.3,17.9,1,16.1,30,10363,1017,16.1,13.3,10.9
2023-05-19T07:47:00+02:00,11.1,88,49,9.2,8.3,17.1,2,16.1,31,10058,1017,14.4,11.1,10.1
2023-05-19T08:47:00+02:00,18.1,65,57,11.4,7.4,17.1,3,16.1,25,10211,1017,19.4,18.3,14.3
2023-05-19T09:42:00+02:00,19.7,56,54,10.6,11.1,13.2,4,16.1,10,10363,1016,19.4,19.4,14.3
2023-05-19T10:47:00+02:00,21.7,48,48,10.4,11.1,14.1,6,16.1,25,10058,1016,21.7,21.7,15
2023-05-19T11:32:00+02:00,20.8,55,55,11.4,9,16,8,16.1,30,10211,1016,19.4,20.6,15.1
2023-05-19T12:42:00+02:00,22.8,43,43,9.5,7.4,23.3,9,16.1,50,10150,1015,22.8,22.8,14.9
2023-05-19T13:38:00+02:00,24,42,42,10.5,7.4,20.9,8,16.1,13,10180,1015,23.9,23.9,15.8
2023-05-19T14:42:00+02:00,25.4,43,43,12,7.4,20.3,6,16.1,25,3018,1015,25.6,25.6,17
2023-05-19T15:42:00+02:00,26,38,38,10.9,3.7,13.7,4,16.1,38,10363,1014,26.1,26.1,16.7
2023-05-25T15:42:00+02:00,28.2,41,41,13.7,14.8,20.7,5,16.1,30,7925,1012,28.3,28.3,18.8
2023-05-25T16:42:00+02:00,28.8,43,43,15.2,14.8,33.1,2,8,30,7925,1012,28.9,28.9,19.8
2023-05-25T17:42:00+02:00,27.9,44,44,14.6,7.4,35.9,2,16.1,76,7925,1013.6,27.8,27.8,19.2
2023-05-25T18:47:00+02:00,27.7,44,44,14.6,14.8,14.8,1,16.1,50,7925,1013,27.8,27.8,19.1
2023-05-25T19:42:00+02:00,26.6,46,46,14.1,7.4,27.1,0,8,30,7925,1013,27.2,26.7,18.5
2023-05-25T20:42:00+02:00,24.6,52,52,14.3,7.4,12.6,0,16.1,76,7925,1014,24.4,24.4,17.9
2023-05-25T21:37:00+02:00,22.7,62,62,15.2,9.6,18.6,0,16.1,30,7925,1014,22.8,22.8,18.1
2023-05-25T22:42:00+02:00,20.8,69,69,15,7.3,12,0,11.3,50,10363,1015,19.4,20.6,17.3
2023-05-25T23:47:00+02:00,22.2,57,57,13.4,11.1,16.9,0,16.1,25,10058,1014,22.2,22.2,16.7
2023-05-26T00:42:00+02:00,20.4,65,65,13.7,11.5,19.6,0,16.1,30,10211,1014,19.4,20.6,16.4
2023-05-26T01:50:00+02:00,20.4,64,64,13.5,10,19.2,0,16.1,30,10150,1015,19.4,20.6,16.3
2023-05-26T02:42:00+02:00,18,74,65,13.3,8.8,17.7,0,16.1,30,10180,1014,18.3,17.8,15.3
2023-05-26T03:47:00+02:00,17.5,74,63,12.8,7.7,16.7,0,16.1,30,7925,1014,18.3,17.2,14.8
2023-05-26T04:47:00+02:00,17,76,63,12.7,8.3,16,0,16.1,50,6949,1014,18.3,17.2,14.6
2023-05-26T05:37:00+02:00,20.1,68,68,14.1,3.7,14.1,0,16.1,50,3231,1014,19.4,20,16.5
2023-05-26T06:47:00+02:00,18.6,71,65,13.3,6,12,1,16.1,91,8565,1014,19.4,18.3,15.5
2023-05-26T07:37:00+02:00,16.8,84,68,14.1,7.9,15.4,1,16.1,91,7925,1014,18.9,16.7,15.2
2023-05-26T08:42:00+02:00,21.1,70,70,15.4,3.7,16.7,1,16.1,91,61,1014,21.7,21.1,17.6
2023-05-26T09:42:00+02:00,24.5,66,66,17.7,3.7,12.8,3,8,76,7925,1014,25.6,24.4,20.1
2023-05-26T10:42:00+02:00,25.7,59,59,17.2,14.8,15.2,5,16.1,76,7925,1014,26.7,25.6,20.2
2023-05-26T11:42:00+02:00,25.7,57,57,16.7,7.4,21.4,2,16.1,100,701,1014,26.1,25.6,19.9
2023-05-26T12:42:00+02:00,25.4,58,58,16.5,11.1,17.3,2,16.1,100,732,1014,26.7,25.6,19.7
2023-05-26T13:42:00+02:00,25,59,59,16.4,7.4,19,3,8,50,9632,1013,26.1,25,19.5
2023-05-26T14:32:00+02:00,26.8,57,57,17.8,7.4,20.9,6,16.1,30,7925,1013,27.8,26.7,20.9
2023-05-26T15:42:00+02:00,28,50,50,16.6,11.1,25.8,5,16.1,30,7925,1012,28.3,27.8,20.3
2023-05-26T16:42:00+02:00,27.8,46,46,15.3,14.8,33.1,2,8,63,7925,1012,28.3,27.8,19.5
2023-05-26T17:42:00+02:00,28.3,44,44,15.2,11.1,29.7,2,16.1,76,7925,1011,28.3,28.3,19.6
2023-05-26T18:42:00+02:00,26.8,44,44,13.8,7.4,29.9,1,16.1,75,7925,1012,26.7,26.7,18.4
2023-05-26T19:47:00+02:00,25.2,47,47,13.3,14.8,29,0,8,100,7925,1012,25,25,17.6
2023-05-26T20:37:00+02:00,23,51,51,12.3,14.8,27.3,0,8,88,7925,1013,22.8,22.8,16.4
2023-05-26T21:42:00+02:00,21.9,66,66,15.3,13.5,28,0,8,91,2743,1013,21.7,21.7,17.8
2023-05-26T22:47:00+02:00,21.1,70,70,15.4,11.5,20.9,0,16.1,91,8961,1014,21.7,21.1,17.7
2023-05-26T23:47:00+02:00,21.4,54,54,11.7,11.1,42.5,0,16.1,90,7925,1013,21.7,21.7,15.5
2023-05-27T00:42:00+02:00,20.6,65,65,13.8,15.6,26.7,0,16.1,76,6096,1013,19.4,20.6,16.5
2023-05-27T01:47:00+02:00,19.9,67,67,13.7,9,18.4,0,16.1,76,10363,1013,19.4,20,16.2
2023-05-27T02:42:00+02:00,21,53,53,11,14.8,14.8,0,16.1,30,1494,1013,21.1,21.1,15
2023-05-27T03:37:00+02:00,17.7,75,65,13.2,12,20.9,0,16.1,10,792,1013,18.3,17.8,15.1
2023-05-27T04:32:00+02:00,17.4,75,64,13,7.3,12.2,0,16.1,10,1067,1013,18.3,17.2,14.8
2023-05-27T05:37:00+02:00,19.7,59,57,11.4,11.1,19.4,0,8,20,914,1013,19.4,19.4,14.7
2023-05-27T06:37:00+02:00,17.7,75,64,13.1,11.3,20.1,1,16.1,50,2713,1013,18.3,17.8,15
2023-05-27T07:37:00+02:00,15.8,87,66,13.6,8.3,16.7,2,8,30,10363,1014,18.9,15.6,14.5
2023-05-27T08:42:00+02:00,21.2,64,64,14.1,3.7,17.5,3,8,13,10058,1014,21.1,21.1,17
2023-05-27T09:32:00+02:00,23.3,56,56,14.2,14.8,16.2,5,16.1,13,10363,1014,23.3,23.3,17.5
2023-05-27T10:37:00+02:00,24.1,54,54,14.4,22.2,22.6,7,16.1,31,10058,1013,24.4,23.9,17.8
2023-05-27T11:42:00+02:00,24.6,52,52,14.3,18.5,30.5,9,16.1,31,10211,1013,24.4,24.4,17.9
2023-05-27T12:42:00+02:00,25.3,51,51,14.6,18.5,31.2,10,16.1,31,10150,1013,24.4,25.6,18.4
2023-05-27T13:42:00+02:00,26.3,51,51,15.6,18.5,33.7,9,8,76,10180,1013,24.4,26.1,19.2
2023-05-27T14:47:00+02:00,25.7,51,51,14.9,18.5,41,7,8,31,10150,1012,24.4,25.6,18.7
2023-05-27T15:42:00+02:00,26.5,50,50,15.5,14.8,47.4,5,16.1,13,10180,1012,27.2,26.7,19.2
2023-05-27T16:47:00+02:00,26.9,48,48,15.1,14.8,32.7,3,8,20,10150,1011,27.2,26.7,19.1
2023-05-27T17:47:00+02:00,26.7,48,48,15,14.8,37.4,2,16.1,13,10180,1011,27.2,26.7,19
2023-05-27T18:42:00+02:00,26.4,44,44,13.3,11.1,29.3,1,16.1,25,10150,1011,26.7,26.7,18
2023-05-27T19:37:00+02:00,25.2,47,47,13.3,11.1,26.3,0,16.1,50,10180,1011,25,25,17.6
2023-05-27T20:42:00+02:00,23.7,50,50,12.8,14.8,27.8,0,16.1,25,7925,1012,24.4,23.9,16.8
2023-05-27T21:42:00+02:00,22.7,53,53,12.8,16.2,28.8,0,16.1,31,10363,1012,22.8,22.8,16.5
2023-05-27T22:47:00+02:00,22.2,55,55,12.7,14.1,29.9,0,16.1,21,10058,1013,22.2,22.2,16.3
2023-05-27T23:42:00+02:00,21.4,60,60,13.4,11.1,22.6,0,16.1,25,10211,1012,21.7,21.7,16.7
2023-05-28T00:37:00+02:00,20.4,61,61,12.6,12.8,22.8,0,16.1,10,10150,1012,19.4,20.6,15.6
2023-05-28T01:42:00+02:00,20.3,61,61,12.7,11.3,21.6,0,16.1,10,10180,1012,19.4,20.6,15.8
2023-05-28T02:42:00+02:00,20.6,61,61,12.8,18.5,18.5,0,16.1,10,10150,1012,19.4,20.6,16
2023-05-28T03:47:00+02:00,18.5,68,62,12.4,13.5,23.5,0,16.1,10,10180,1011,19.4,18.3,15
2023-05-28T04:47:00+02:00,17,74,61,12.4,9.6,19.2,0,16.1,11,10150,1012,18.3,17.2,14.4
2023-05-28T05:42:00+02:00,19.5,64,62,12.5,11.1,11.1,0,16.1,13,10180,1012,19.4,19.4,15.4
2023-05-28T06:42:00+02:00,17.6,72,62,12.6,9.6,17.9,1,16.1,76,10150,1012,18.3,17.8,14.7
2023-05-28T07:47:00+02:00,14.8,89,64,12.9,8.8,17.1,1,16.1,91,10180,1012,18.3,15,13.7
